,PlayerID,Player,Team,Position,Headshot,Team Logo,playerStripped,Age,Date of Birth,Birth City,Birth State/Province,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Team,Draft Round,Round Pick,Overall Draft Position,Last Season,Jersey Number,playerStrippedEspn,EspnHeadshot
10,8452371.0,Glen Wesley,CAR,D,https://assets.nhle.com/mugs/nhl/20072008/CAR/8452371.png,https://assets.nhle.com/logos/nhl/svg/CAR_19992000-20122013_light.svg,glenwesley,55.0,1968-10-02,Red Deer,AB,CAN,CAN,73,207,1987,BOS,1,3,3,2007-2008,,glenwesley,
11,8456100.0,Jim Dowd,PHI,C,https://assets.nhle.com/mugs/nhl/20072008/PHI/8456100.png,https://assets.nhle.com/logos/nhl/svg/PHI_19992000-20222023_light.svg,jimdowd,54.0,1968-12-25,Brick,NJ,USA,USA,72,180,1987,N.J,8,2,149,2007-2008,,jimdowd,
12,8451302.0,Brendan Shanahan,NJD,L,https://assets.nhle.com/mugs/nhl/20082009/NJD/8451302.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,brendanshanahan,54.0,1969-01-23,Mimico,ON,CAN,CAN,75,220,1987,N.J,1,2,2,2008-2009,,brendanshanahan,
13,8456106.0,Dallas Drake,DET,R,https://assets.nhle.com/mugs/nhl/20072008/DET/8456106.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,dallasdrake,54.0,1969-02-04,Trail,BC,CAN,CAN,72,186,1989,DET,6,11,116,2007-2008,,dallasdrake,
14,8450824.0,Luke Richardson,OTT,D,https://assets.nhle.com/mugs/nhl/20082009/OTT/8450824.png,https://assets.nhle.com/logos/nhl/svg/OTT_20072008-20192020_light.svg,lukerichardson,54.0,1969-03-26,Ottawa,ON,CAN,CAN,75,214,1987,TOR,1,7,7,2008-2009,,lukerichardson,
15,8451224.0,Mathieu Schneider,PHX,D,https://assets.nhle.com/mugs/nhl/20092010/PHX/8451224.png,https://assets.nhle.com/logos/nhl/svg/PHX_20032004-20132014_light.svg,mathieuschneider,54.0,1969-06-12,New York City,NY,USA,USA,71,192,1987,MTL,3,2,44,2009-2010,,mathieuschneider,
16,8451101.0,Joe Sakic,COL,C,https://assets.nhle.com/mugs/nhl/20082009/COL/8451101.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,joesakic,54.0,1969-07-07,Burnaby,BC,CAN,CAN,71,195,1987,QUE,1,15,15,2008-2009,,joesakic,
17,8445550.0,Rob Blake,SJS,D,https://assets.nhle.com/mugs/nhl/20092010/SJS/8445550.png,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,robblake,54.0,1969-12-10,Simcoe,ON,CAN,CAN,76,220,1988,L.A,4,7,70,2009-2010,,robblake,
18,8446788.0,Sergei Fedorov,WSH,C,https://assets.nhle.com/mugs/nhl/20082009/WSH/8446788.png,https://assets.nhle.com/logos/nhl/svg/WSH_light.svg,sergeifedorov,54.0,1969-12-13,Pskov,,RUS,RUS,74,207,1989,DET,4,11,74,2008-2009,,sergeifedorov,
19,8456852.0,Jon Klemm,LAK,D,https://assets.nhle.com/mugs/nhl/20072008/LAK/8456852.png,https://assets.nhle.com/logos/nhl/svg/LAK_20022003-20092010_light.svg,jonklemm,53.0,1970-01-08,Cranbrook,BC,CAN,CAN,74,205,-,-,-,-,-,2007-2008,,jonklemm,
20,8450978.0,Jeremy Roenick,SJS,C,https://assets.nhle.com/mugs/nhl/20082009/SJS/8450978.png,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,jeremyroenick,53.0,1970-01-17,Boston,MA,USA,USA,73,205,1988,CHI,1,8,8,2008-2009,,jeremyroenick,
21,8455805.0,Keith Carney,MIN,D,https://assets.nhle.com/mugs/nhl/20072008/MIN/8455805.png,https://assets.nhle.com/logos/nhl/svg/MIN_20002001-20122013_light.svg,keithcarney,53.0,1970-02-03,Providence,RI,USA,USA,73,207,1988,BUF,4,13,76,2007-2008,,keithcarney,
22,8456595.0,Sean Hill,MIN,D,https://assets.nhle.com/mugs/nhl/20072008/MIN/8456595.png,https://assets.nhle.com/logos/nhl/svg/MIN_20002001-20122013_light.svg,seanhill,53.0,1970-02-14,Duluth,MN,USA,USA,72,204,1988,MTL,8,20,167,2007-2008,,seanhill,
23,8448825.0,Trevor Linden,VAN,C,https://assets.nhle.com/mugs/nhl/20072008/VAN/8448825.png,https://assets.nhle.com/logos/nhl/svg/VAN_20072008-20182019_light.svg,trevorlinden,53.0,1970-04-11,Medicine Hat,AB,CAN,CAN,76,220,1988,VAN,1,2,2,2007-2008,,trevorlinden,
24,8457063.0,Nicklas Lidstrom,DET,D,https://assets.nhle.com/mugs/nhl/20112012/DET/8457063.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,nicklaslidstrom,53.0,1970-04-28,Vasteras,,SWE,SWE,73,192,1989,DET,3,11,53,2011-2012,,nicklaslidstrom,
25,8452285.0,Wes Walz,MIN,C,https://assets.nhle.com/mugs/nhl/20072008/MIN/8452285.png,https://assets.nhle.com/logos/nhl/svg/MIN_20002001-20122013_light.svg,weswalz,53.0,1970-05-15,Calgary,AB,CAN,CAN,71,190,1989,BOS,3,15,57,2007-2008,,weswalz,
26,8447091.0,Martin Gelinas,NSH,L,https://assets.nhle.com/mugs/nhl/20072008/NSH/8447091.png,https://assets.nhle.com/logos/nhl/svg/NSH_19981999-20102011_light.svg,martingelinas,53.0,1970-06-05,Shawinigan,QC,CAN,CAN,71,202,1988,L.A,1,7,7,2007-2008,,martingelinas,
27,8449645.0,Mike Modano,DET,C,https://assets.nhle.com/mugs/nhl/20102011/DET/8449645.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,michaelmodano,53.0,1970-06-07,Livonia,MI,USA,USA,75,212,1988,MNS,1,1,1,2010-2011,,mikemodano,
28,8457981.0,Teemu Selanne,ANA,R,https://assets.nhle.com/mugs/nhl/20132014/ANA/8457981.png,https://assets.nhle.com/logos/nhl/svg/ANA_20132014-20232024_light.svg,teemuselanne,53.0,1970-07-03,Helsinki,,FIN,FIN,72,209,1988,WIN,1,10,10,2013-2014,,teemuselanne,
29,8458494.0,Sergei Zubov,DAL,D,https://assets.nhle.com/mugs/nhl/20082009/DAL/8458494.png,https://assets.nhle.com/logos/nhl/svg/DAL_19941995-20122013_light.svg,sergeizubov,53.0,1970-07-22,Moscow,,RUS,RUS,73,198,1990,NYR,5,1,85,2008-2009,,sergeizubov,
30,8445735.0,Rod Brind'Amour,CAR,C,https://assets.nhle.com/mugs/nhl/20092010/CAR/8445735.png,https://assets.nhle.com/logos/nhl/svg/CAR_19992000-20122013_light.svg,rodbrindamour,53.0,1970-08-09,Ottawa,ON,CAN,CAN,73,205,1988,STL,1,9,9,2009-2010,,rodbrindamour,
31,8456547.0,Bret Hedican,ANA,D,https://assets.nhle.com/mugs/nhl/20082009/ANA/8456547.png,https://assets.nhle.com/logos/nhl/svg/ANA_20062007-20122013_light.svg,brethedican,53.0,1970-08-10,St. Paul,MN,USA,USA,74,210,1988,STL,10,9,198,2008-2009,,brethedican,
32,8456464.0,Bill Guerin,PIT,R,https://assets.nhle.com/mugs/nhl/20092010/PIT/8456464.png,https://assets.nhle.com/logos/nhl/svg/PIT_20062007-20152016_light.svg,billguerin,53.0,1970-11-09,Worcester,MA,USA,USA,74,220,1989,N.J,1,5,5,2009-2010,,billguerin,
33,8456966.0,Robert Lang,PHX,C,https://assets.nhle.com/mugs/nhl/20092010/PHX/8456966.png,https://assets.nhle.com/logos/nhl/svg/PHX_20032004-20132014_light.svg,robertlang,52.0,1970-12-19,Teplice,,CZE,CZE,75,217,1990,L.A,7,7,133,2009-2010,,robertlang,
34,8455521.0,Stu Barnes,DAL,C,https://assets.nhle.com/mugs/nhl/20072008/DAL/8455521.png,https://assets.nhle.com/logos/nhl/svg/DAL_19941995-20122013_light.svg,stubarnes,52.0,1970-12-25,Spruce Grove,AB,CAN,CAN,71,182,1989,WIN,1,4,4,2007-2008,,stubarnes,
35,8447958.0,Bobby Holik,NJD,C,https://assets.nhle.com/mugs/nhl/20082009/NJD/8447958.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,bobbyholik,52.0,1971-01-01,Jihlava,,CZE,CZE,76,230,1989,HFD,1,10,10,2008-2009,,bobbyholik,
36,8451972.0,Scott Thornton,LAK,L,https://assets.nhle.com/mugs/nhl/20072008/LAK/8451972.png,https://assets.nhle.com/logos/nhl/svg/LAK_20022003-20092010_light.svg,scottthornton,52.0,1971-01-09,London,ON,CAN,CAN,75,220,1989,TOR,1,3,3,2007-2008,,scottthornton,
37,8458361.0,Doug Weight,NYI,C,https://assets.nhle.com/mugs/nhl/20102011/NYI/8458361.png,https://assets.nhle.com/logos/nhl/svg/NYI_20102011-20162017_light.svg,dougweight,52.0,1971-01-21,Detroit,MI,USA,USA,71,202,1990,NYR,2,13,34,2010-2011,,dougweight,
38,8445739.0,Patrice Brisebois,MTL,D,https://assets.nhle.com/mugs/nhl/20082009/MTL/8445739.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,patricebrisebois,52.0,1971-01-27,Montreal,QC,CAN,CAN,74,197,1989,MTL,2,9,30,2008-2009,,patricebrisebois,
39,8451774.0,Mats Sundin,VAN,C,https://assets.nhle.com/mugs/nhl/20082009/VAN/8451774.png,https://assets.nhle.com/logos/nhl/svg/VAN_20072008-20182019_light.svg,matssundin,52.0,1971-02-13,Bromma,,SWE,SWE,77,231,1989,QUE,1,1,1,2008-2009,,matssundin,
40,8457403.0,Jaroslav Modry,PHI,D,https://assets.nhle.com/mugs/nhl/20072008/PHI/8457403.png,https://assets.nhle.com/logos/nhl/svg/PHI_19992000-20222023_light.svg,jaroslavmodry,52.0,1971-02-27,Ceské Budejovice,,CZE,CZE,74,220,1990,N.J,9,11,179,2007-2008,,jaroslavmodry,
41,8458534.0,Martin Rucinsky,STL,L,https://assets.nhle.com/mugs/nhl/20072008/STL/8458534.png,https://assets.nhle.com/logos/nhl/svg/STL_20002001-20072008_light.svg,martinrucinsky,52.0,1971-03-11,Most,,CZE,CZE,73,205,1991,EDM,1,20,20,2007-2008,,martinrucinsky,
42,8456588.0,Jamie Heward,TBL,D,https://assets.nhle.com/mugs/nhl/20082009/TBL/8456588.png,https://assets.nhle.com/logos/nhl/svg/TBL_20072008-20102011_light.svg,jamieheward,52.0,1971-03-30,Regina,SK,CAN,CAN,74,215,1989,PIT,1,16,16,2008-2009,,jamieheward,
43,8458561.0,Yanic Perreault,CHI,C,https://assets.nhle.com/mugs/nhl/20072008/CHI/8458561.png,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,yanicperreault,52.0,1971-04-04,Sherbrooke,QC,CAN,CAN,71,185,1991,TOR,3,3,47,2007-2008,,yanicperreault,
44,8456850.0,Ken Klee,PHX,D,https://assets.nhle.com/mugs/nhl/20082009/PHX/8456850.png,https://assets.nhle.com/logos/nhl/svg/PHX_20032004-20132014_light.svg,kenklee,52.0,1971-04-24,Indianapolis,IN,USA,USA,73,210,1990,WSH,9,9,177,2008-2009,,kenklee,
45,8446485.0,Kris Draper,DET,C,https://assets.nhle.com/mugs/nhl/20102011/DET/8446485.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,krisdraper,52.0,1971-05-24,Toronto,ON,CAN,CAN,70,188,1989,WIN,3,20,62,2010-2011,,krisdraper,
46,8451359.0,Mike Sillinger,NYI,C,https://assets.nhle.com/mugs/nhl/20082009/NYI/8451359.png,https://assets.nhle.com/logos/nhl/svg/NYI_19971998-20092010_light.svg,michaelsillinger,52.0,1971-06-29,Regina,SK,CAN,CAN,71,198,1989,DET,1,11,11,2008-2009,,mikesillinger,
47,8456283.0,Adam Foote,COL,D,https://assets.nhle.com/mugs/nhl/20102011/COL/8456283.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,adamfoote,52.0,1971-07-10,Toronto,ON,CAN,CAN,74,220,1989,QUE,2,1,22,2010-2011,,adamfoote,
48,8457384.0,Aaron Miller,VAN,D,https://assets.nhle.com/mugs/nhl/20072008/VAN/8457384.png,https://assets.nhle.com/logos/nhl/svg/VAN_20072008-20182019_light.svg,aaronmiller,52.0,1971-08-11,Buffalo,NY,USA,USA,75,210,1989,NYR,5,4,88,2007-2008,,aaronmiller,
49,8455919.0,Craig Conroy,CGY,C,https://assets.nhle.com/mugs/nhl/20102011/CGY/8455919.png,https://assets.nhle.com/logos/nhl/svg/CGY_19941995-20192020_light.svg,craigconroy,52.0,1971-09-04,Potsdam,NY,USA,USA,74,193,1990,MTL,6,18,123,2010-2011,,craigconroy,
50,8458637.0,Sean O'Donnell,CHI,D,https://assets.nhle.com/mugs/nhl/20112012/CHI/8458637.png,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,seanodonnell,52.0,1971-10-13,Ottawa,ON,CAN,CAN,74,238,1991,BUF,6,13,123,2011-2012,,seanodonnell,
51,8457261.0,Brad May,DET,L,https://assets.nhle.com/mugs/nhl/20092010/DET/8457261.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,bradmay,52.0,1971-11-29,Toronto,ON,CAN,CAN,73,213,1990,BUF,1,14,14,2009-2010,,bradmay,
52,8458069.0,Bryan Smolinski,MTL,C,https://assets.nhle.com/mugs/nhl/20072008/MTL/8458069.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,bryansmolinski,51.0,1971-12-27,Toledo,OH,USA,USA,73,203,1990,BOS,1,21,21,2007-2008,,bryansmolinski,
53,8458984.0,Mattias Norstrom,DAL,D,https://assets.nhle.com/mugs/nhl/20072008/DAL/8458984.png,https://assets.nhle.com/logos/nhl/svg/DAL_19941995-20122013_light.svg,mattiasnorstrom,51.0,1972-01-02,Stockholm,,SWE,SWE,74,210,1992,NYR,2,24,48,2007-2008,,mattiasnorstrom,
54,8459246.0,Donald Brashear,NYR,L,https://assets.nhle.com/mugs/nhl/20092010/NYR/8459246.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,donaldbrashear,51.0,1972-01-07,Bedford,IN,USA,USA,75,237,-,-,-,-,-,2009-2010,,donaldbrashear,
55,8458031.0,Chris Simon,MIN,L,https://assets.nhle.com/mugs/nhl/20072008/MIN/8458031.png,https://assets.nhle.com/logos/nhl/svg/MIN_20002001-20122013_light.svg,chrissimon,51.0,1972-01-30,Wawa,ON,CAN,CAN,75,232,1990,PHI,2,4,25,2007-2008,,chrissimon,
56,8457921.0,Geoff Sanderson,EDM,L,https://assets.nhle.com/mugs/nhl/20072008/EDM/8457921.png,https://assets.nhle.com/logos/nhl/svg/EDM_19971998-20102011_light.svg,geoffsanderson,51.0,1972-02-01,Hay River,NT,CAN,CAN,72,190,1990,HFD,2,15,36,2007-2008,,geoffsanderson,
57,8449895.0,Owen Nolan,MIN,R,https://assets.nhle.com/mugs/nhl/20092010/MIN/8449895.png,https://assets.nhle.com/logos/nhl/svg/MIN_20002001-20122013_light.svg,owennolan,51.0,1972-02-12,Belfast,,GBR,CAN,73,214,1990,QUE,1,1,1,2009-2010,,owennolan,
58,8448208.0,Jaromir Jagr,CGY,R,https://assets.nhle.com/mugs/nhl/20172018/CGY/8448208.png,https://assets.nhle.com/logos/nhl/svg/CGY_19941995-20192020_light.svg,jaromirjagr,51.0,1972-02-15,Kladno,,CZE,CZE,75,230,1990,PIT,1,5,5,2017-2018,,jaromirjagr,
59,8458229.0,Keith Tkachuk,STL,L,https://assets.nhle.com/mugs/nhl/20092010/STL/8458229.png,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,keithtkachuk,51.0,1972-03-28,Melrose,MA,USA,USA,74,235,1990,WIN,1,19,19,2009-2010,,keithtkachuk,
60,8458982.0,Darren McCarty,DET,R,https://assets.nhle.com/mugs/nhl/20082009/DET/8458982.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,darrenmccarty,51.0,1972-04-01,Burnaby,BC,CAN,CAN,73,210,1992,DET,2,22,46,2008-2009,,darrenmccarty,
61,8456887.0,Vyacheslav Kozlov,ATL,L,https://assets.nhle.com/mugs/nhl/20092010/ATL/8456887.png,https://assets.nhle.com/logos/nhl/svg/ATL_19992000-20102011_light.svg,vyacheslavkozlov,51.0,1972-05-03,Voskresensk,,RUS,RUS,70,190,1990,DET,3,3,45,2009-2010,,vyacheslavkozlov,
62,8458537.0,Ray Whitney,DAL,L,https://assets.nhle.com/mugs/nhl/20132014/DAL/8458537.png,https://assets.nhle.com/logos/nhl/svg/DAL_20122013-20202021_light.svg,raywhitney,51.0,1972-05-08,Fort Saskatchewan,AB,CAN,CAN,70,180,1991,S.J,2,1,23,2013-2014,,raywhitney,
63,8458172.0,Darryl Sydor,STL,D,https://assets.nhle.com/mugs/nhl/20092010/STL/8458172.png,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,darrylsydor,51.0,1972-05-13,Edmonton,AB,CAN,CAN,73,211,1990,L.A,1,7,7,2009-2010,,darrylsydor,
64,8456531.0,Derian Hatcher,PHI,D,https://assets.nhle.com/mugs/nhl/20072008/PHI/8456531.png,https://assets.nhle.com/logos/nhl/svg/PHI_19992000-20222023_light.svg,derianhatcher,51.0,1972-06-04,Sterling Heights,MI,USA,USA,77,235,1990,MNS,1,8,8,2007-2008,,derianhatcher,
65,8458590.0,Mike Knuble,PHI,R,https://assets.nhle.com/mugs/nhl/20122013/PHI/8458590.png,https://assets.nhle.com/logos/nhl/svg/PHI_19992000-20222023_light.svg,michaelknuble,51.0,1972-07-04,Toronto,ON,CAN,USA,75,229,1991,DET,4,10,76,2012-2013,,mikeknuble,
66,8459406.0,Bryan Helmer,WSH,D,https://assets.nhle.com/mugs/nhl/20082009/WSH/8459406.png,https://assets.nhle.com/logos/nhl/svg/WSH_light.svg,bryanhelmer,51.0,1972-07-15,Sault Ste. Marie,ON,CAN,CAN,74,208,-,-,-,-,-,2008-2009,,bryanhelmer,
67,8458554.0,Jozef Stumpel,FLA,L,https://assets.nhle.com/mugs/nhl/20072008/FLA/8458554.png,https://assets.nhle.com/logos/nhl/svg/FLA_19992000-20152016_light.svg,jozefstumpel,51.0,1972-07-20,Nitra,,SVK,SVK,75,222,1991,BOS,2,18,40,2007-2008,,jozefstumpel,
68,8458544.0,Sandis Ozolinsh,SJS,D,https://assets.nhle.com/mugs/nhl/20072008/SJS/8458544.png,https://assets.nhle.com/logos/nhl/svg/SJS_20072008_light.svg,sandisozolinsh,51.0,1972-08-03,Riga,,LVA,LVA,75,215,1991,S.J,2,8,30,2007-2008,,sandisozolinsh,
69,8458955.0,Martin Straka,NYR,C,https://assets.nhle.com/mugs/nhl/20072008/NYR/8458955.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,martinstraka,51.0,1972-09-03,Plzen,,CZE,CZE,69,180,1992,PIT,1,19,19,2007-2008,,martinstraka,
70,8458573.0,Michael Nylander,WSH,C,https://assets.nhle.com/mugs/nhl/20082009/WSH/8458573.png,https://assets.nhle.com/logos/nhl/svg/WSH_light.svg,michaelnylander,51.0,1972-10-03,Stockholm,,SWE,SWE,73,200,1991,HFD,3,15,59,2008-2009,,michaelnylander,
71,8458595.0,Alexei Zhitnik,ATL,D,https://assets.nhle.com/mugs/nhl/20072008/ATL/8458595.png,https://assets.nhle.com/logos/nhl/svg/ATL_19992000-20102011_light.svg,alexeizhitnik,51.0,1972-10-10,Kiev,,UKR,UKR,71,225,1991,L.A,4,15,81,2007-2008,,alexeizhitnik,
72,8458532.0,Glen Murray,BOS,R,https://assets.nhle.com/mugs/nhl/20072008/BOS/8458532.png,https://assets.nhle.com/logos/nhl/svg/BOS_20072008_light.svg,glenmurray,51.0,1972-11-01,Halifax,NS,CAN,CAN,75,218,1991,BOS,1,18,18,2007-2008,,glenmurray,
73,8468613.0,Petteri Nummelin,MIN,D,https://assets.nhle.com/mugs/nhl/20072008/MIN/8468613.png,https://assets.nhle.com/logos/nhl/svg/MIN_20002001-20122013_light.svg,petterinummelin,51.0,1972-11-25,Turku,,FIN,FIN,70,188,2000,CBJ,5,3,133,2007-2008,,petterinummelin,
74,8458543.0,Jassen Cullimore,CHI,D,https://assets.nhle.com/mugs/nhl/20102011/CHI/8458543.png,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,jassencullimore,51.0,1972-12-04,Simcoe,ON,CAN,CAN,77,235,1991,VAN,2,7,29,2010-2011,,jassencullimore,
75,8460621.0,Daniel Alfredsson,DET,R,https://assets.nhle.com/mugs/nhl/20132014/DET/8460621.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,dannyalfredsson,51.0,1972-12-11,Gothenburg,,SWE,SWE,71,203,1994,OTT,6,3,133,2013-2014,,danielalfredsson,
76,8459001.0,Kirk Maltby,DET,L,https://assets.nhle.com/mugs/nhl/20092010/DET/8459001.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,kirkmaltby,50.0,1972-12-22,Guelph,ON,CAN,CAN,72,195,1992,EDM,3,17,65,2009-2010,,kirkmaltby,
77,8460254.0,Greg De Vries,NSH,D,https://assets.nhle.com/mugs/nhl/20082009/NSH/8460254.png,https://assets.nhle.com/logos/nhl/svg/NSH_19981999-20102011_light.svg,gregdevries,50.0,1973-01-04,Sundridge,ON,CAN,CAN,74,205,-,-,-,-,-,2008-2009,,gregdevries,
78,8458519.0,Aaron Ward,ANA,D,https://assets.nhle.com/mugs/nhl/20092010/ANA/8458519.png,https://assets.nhle.com/logos/nhl/svg/ANA_20062007-20122013_light.svg,aaronward,50.0,1973-01-17,Windsor,ON,CAN,CAN,74,209,1991,WIN,1,5,5,2009-2010,,aaronward,
79,8460743.0,Tomas Holmstrom,DET,L,https://assets.nhle.com/mugs/nhl/20112012/DET/8460743.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,tomasholmstrom,50.0,1973-01-23,Pitea,,SWE,SWE,72,200,1994,DET,10,23,257,2011-2012,,tomasholmstrom,
80,8458525.0,Brian Rolston,BOS,R,https://assets.nhle.com/mugs/nhl/20112012/BOS/8458525.png,https://assets.nhle.com/logos/nhl/svg/BOS_20082009-20222023_light.svg,brianrolston,50.0,1973-02-21,Flint,MI,USA,USA,74,215,1991,N.J,1,11,11,2011-2012,,brianrolston,
81,8458529.0,Alex Kovalev,FLA,R,https://assets.nhle.com/mugs/nhl/20122013/FLA/8458529.png,https://assets.nhle.com/logos/nhl/svg/FLA_19992000-20152016_light.svg,alexkovalev,50.0,1973-02-24,Togliatti,,RUS,RUS,74,222,1991,NYR,1,15,15,2012-2013,,alexkovalev,
82,8458527.0,Philippe Boucher,PIT,D,https://assets.nhle.com/mugs/nhl/20082009/PIT/8458527.png,https://assets.nhle.com/logos/nhl/svg/PIT_20062007-20152016_light.svg,philippeboucher,50.0,1973-03-24,St. Apollinaire,QC,CAN,CAN,75,218,1991,BUF,1,13,13,2008-2009,,philippeboucher,
83,8467956.0,Niclas Havelid,NJD,D,https://assets.nhle.com/mugs/nhl/20082009/NJD/8467956.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,niclashavelid,50.0,1973-04-12,Stockholm,,SWE,SWE,72,200,1999,ANA,3,17,83,2008-2009,,niclashavelid,
84,8459064.0,Derek Armstrong,STL,C,https://assets.nhle.com/mugs/nhl/20092010/STL/8459064.png,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,derekarmstrong,50.0,1973-04-23,Ottawa,ON,CAN,CAN,72,197,1992,NYI,6,8,128,2009-2010,,derekarmstrong,
85,8466371.0,John Madden,FLA,C,https://assets.nhle.com/mugs/nhl/20112012/FLA/8466371.png,https://assets.nhle.com/logos/nhl/svg/FLA_19992000-20152016_light.svg,johnmadden,50.0,1973-05-04,Toronto,ON,CAN,CAN,71,190,-,-,-,-,-,2011-2012,,johnmadden,
86,8459479.0,Ville Peltonen,FLA,L,https://assets.nhle.com/mugs/nhl/20082009/FLA/8459479.png,https://assets.nhle.com/logos/nhl/svg/FLA_19992000-20152016_light.svg,villepeltonen,50.0,1973-05-24,Vantaa,,FIN,FIN,71,182,1993,S.J,3,6,58,2008-2009,,villepeltonen,
87,8462114.0,Sami Kapanen,PHI,R,https://assets.nhle.com/mugs/nhl/20072008/PHI/8462114.png,https://assets.nhle.com/logos/nhl/svg/PHI_19992000-20222023_light.svg,samikapanen,50.0,1973-06-14,Vantaa,,FIN,FIN,70,185,1995,HFD,4,9,87,2007-2008,,samikapanen,
